===== VEHICLE DYNAMICS BENCHMARK REPORT =====
Test Weight: 1320 kg
0-100 km/h Time: 2.86 sec
Braking Distance (100-0): 53.5 meters
Peak Acceleration: 1.44 G
Peak Braking: 2.17 G
Peak Lateral Grip: 1.82 G
Peak Downforce Generated: 52529 N (approx 5355 kg)
Peak Engine Speed: 8287 RPM
Peak Manifold Pressure: 2.50 Bar
Top Speed Reached: 317.2 km/h
=============================================

Time,TestStage,SpeedKmh,Accel_Long_G,Accel_Lat_G,Steer,Throttle,Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_Downforce_N,Aero_Drag_N,FL_Load,FL_Slip,FL_SlipAng,FL_Trav,FL_RPM,FR_Load,FR_Slip,FR_SlipAng,FR_Trav,FR_RPM,RL_Load,RL_Slip,RL_SlipAng,RL_Trav,RL_RPM,RR_Load,RR_Slip,RR_SlipAng,RR_Trav,RR_RPM
16.240,Slalom,112.9,0.27,-1.57,-0.87,0.60,0.00,1.00,2,7329,429.5,1.50,-0.46,-2.18,-25.25,5097,582,1134,0.346,-40.48,-0.001,866,5769,0.026,-27.24,0.062,789,2577,0.020,-3.02,0.021,862,7212,0.017,-2.95,0.084,880
16.260,Slalom,113.1,0.29,-1.56,-0.83,0.60,0.00,1.00,2,7344,427.9,1.50,-0.46,-2.17,-25.22,5097,583,1139,0.347,-40.43,-0.001,868,5757,0.026,-27.19,0.062,791,2591,0.020,-2.96,0.021,864,7210,0.017,-2.89,0.084,881
16.280,Slalom,113.2,0.28,-1.55,-0.83,0.60,0.00,1.00,2,7378,424.1,1.50,-0.46,-2.16,-25.17,5098,585,1143,0.313,-38.43,-0.001,872,5746,0.026,-25.84,0.061,801,2605,0.019,-2.90,0.022,865,7208,0.017,-2.83,0.084,882
16.300,Slalom,113.4,0.29,-1.55,-0.77,0.60,0.00,1.00,2,7394,422.3,1.50,-0.46,-2.15,-25.24,5101,586,1147,0.315,-38.37,-0.001,876,5735,0.026,-25.79,0.061,802,2619,0.019,-2.84,0.022,866,7207,0.017,-2.78,0.084,883
16.320,Slalom,113.6,0.29,-1.54,-0.72,0.60,0.00,1.00,2,7433,418.0,1.50,-0.47,-2.14,-25.27,5103,587,1151,0.278,-35.92,-0.001,880,5724,0.025,-24.13,0.061,814,2632,0.019,-2.79,0.022,867,7205,0.017,-2.73,0.083,885
16.340,Slalom,113.7,0.30,-1.53,-0.72,0.60,0.00,1.00,2,7475,413.3,1.50,-0.47,-2.14,-25.35,5107,589,1155,0.246,-33.38,-0.001,886,5713,0.024,-22.43,0.061,825,2646,0.019,-2.75,0.022,868,7204,0.016,-2.69,0.083,886
16.360,Slalom,113.9,0.32,-1.53,-0.66,0.60,0.00,1.00,2,7495,411.1,1.50,-0.47,-2.13,-25.54,5112,591,1157,0.250,-33.33,-0.001,891,5702,0.024,-22.38,0.060,827,2662,0.019,-2.72,0.022,870,7207,0.016,-2.66,0.083,887
16.380,Slalom,114.1,0.31,-1.52,-0.66,0.60,0.00,0.88,2,7536,406.5,1.50,-0.47,-2.12,-25.67,5118,592,1160,0.220,-30.70,-0.001,897,5692,0.024,-20.62,0.060,838,2677,0.019,-2.69,0.022,871,7209,0.016,-2.63,0.083,888
16.400,Slalom,114.3,0.33,-1.52,-0.60,0.60,0.00,0.75,2,7556,404.3,1.50,-0.48,-2.12,-25.89,5124,594,1162,0.224,-30.67,-0.001,901,5683,0.024,-20.58,0.060,840,2692,0.019,-2.67,0.022,872,7213,0.016,-2.61,0.083,890
16.420,Slalom,114.5,0.33,-1.52,-0.60,0.60,0.00,0.62,2,7599,399.6,1.50,-0.48,-2.11,-26.04,5131,596,1163,0.193,-27.59,-0.001,907,5674,0.023,-18.53,0.060,851,2706,0.019,-2.66,0.022,874,7216,0.016,-2.60,0.083,891
16.440,Slalom,114.7,0.34,-1.52,-0.52,0.60,0.00,0.48,2,7620,397.2,1.50,-0.48,-2.10,-26.26,5138,597,1164,0.197,-27.57,-0.001,911,5666,0.023,-18.50,0.059,853,2720,0.019,-2.65,0.022,875,7222,0.015,-2.59,0.083,893
16.460,Slalom,114.9,0.35,-1.51,-0.44,0.60,0.00,0.35,2,7664,392.3,1.50,-0.49,-2.10,-26.40,5146,599,1165,0.167,-24.00,-0.001,917,5659,0.022,-16.12,0.059,865,2733,0.018,-2.64,0.022,876,7227,0.015,-2.58,0.083,894
16.480,Slalom,115.1,0.36,-1.51,-0.44,0.60,0.00,0.22,2,7740,384.0,1.50,-0.49,-2.09,-26.54,5154,601,1165,0.141,-20.24,-0.002,923,5652,0.020,-13.61,0.059,875,2748,0.018,-2.64,0.022,878,7235,0.013,-2.58,0.083,893
16.500,Slalom,115.3,0.21,-1.52,-0.36,0.60,0.00,0.08,2,7856,339.6,1.39,-0.49,-2.09,-26.06,5148,602,1178,0.117,-20.25,-0.002,903,5659,0.010,-13.62,0.059,866,2744,0.013,-2.61,0.022,875,7225,0.004,-2.56,0.083,886
16.520,Slalom,115.2,-0.03,-1.50,-0.36,0.60,0.00,0.10,3,7906,-39.6,0.17,-0.48,-2.08,-24.86,5116,601,1216,0.052,-16.62,-0.002,869,5683,0.003,-11.21,0.059,869,2695,0.007,-2.54,0.022,871,7162,0.000,-2.49,0.082,883
16.540,Slalom,115.3,0.18,-1.49,-0.28,0.60,0.00,0.40,3,7588,124.1,0.60,-0.48,-2.08,-24.82,5099,601,1237,0.062,-16.58,-0.001,881,5689,0.017,-11.17,0.059,882,2650,0.017,-2.49,0.022,879,7103,0.016,-2.44,0.082,898
16.560,Slalom,115.7,0.61,-1.46,-0.20,0.60,0.00,0.70,3,7142,313.7,1.11,-0.48,-2.07,-26.15,5124,605,1218,0.109,-13.06,-0.001,941,5654,0.040,-8.80,0.059,914,2697,0.026,-2.53,0.022,890,7133,0.034,-2.48,0.082,918
16.580,Slalom,116.4,1.02,-1.39,-0.20,0.60,0.00,1.00,3,6432,397.5,1.23,-0.49,-2.06,-28.01,5195,613,1175,0.202,-9.50,-0.001,1040,5575,0.092,-6.42,0.058,974,2854,0.039,-2.66,0.022,907,7254,0.061,-2.60,0.082,950
16.600,Slalom,117.1,1.10,-1.38,-0.12,0.60,0.00,1.00,3,6258,442.9,1.32,-0.52,-2.05,-29.23,5286,621,1142,0.274,-9.56,-0.002,1099,5494,0.112,-6.48,0.057,987,3063,0.028,-2.81,0.023,902,7414,0.042,-2.74,0.083,921
16.620,Slalom,117.8,0.99,-1.41,-0.12,0.60,0.00,1.00,3,6329,472.8,1.41,-0.55,-2.04,-29.28,5373,629,1123,0.290,-6.06,-0.003,1137,5437,0.100,-4.18,0.056,999,3232,0.026,-2.91,0.024,903,7546,0.023,-2.84,0.083,940
16.640,Slalom,118.5,1.00,-1.43,-0.04,0.60,0.00,1.00,3,6415,500.7,1.50,-0.59,-2.02,-29.08,5460,637,1106,0.321,-6.16,-0.003,1161,5392,0.118,-4.28,0.055,1008,3350,0.024,-2.97,0.025,909,7636,0.040,-2.90,0.084,930
16.660,Slalom,119.2,1.09,-1.34,0.04,0.60,0.00,1.00,3,6453,498.6,1.50,-0.62,-2.00,-27.90,5550,645,1092,0.322,-2.55,-0.004,1183,5315,0.094,-1.92,0.054,1006,3462,0.025,-3.02,0.026,913,7685,0.023,-2.95,0.084,950
16.680,Slalom,120.0,1.13,-0.71,0.04,0.60,0.00,1.00,3,6453,498.0,1.50,-0.64,-1.95,-21.02,5633,654,1185,0.316,0.01,-0.005,1181,5088,0.086,0.65,0.052,989,3675,0.020,-2.96,0.027,920,7578,0.041,-2.91,0.083,940
16.700,Slalom,120.7,1.11,-0.80,0.12,0.60,0.00,1.00,3,6470,497.6,1.50,-0.65,-1.87,-15.03,5719,663,1330,0.292,-0.27,-0.004,1177,4901,0.078,0.36,0.050,1000,3830,0.019,-2.75,0.028,925,7400,0.027,-2.71,0.082,959
16.720,Slalom,121.4,0.98,-0.39,0.12,0.60,0.00,1.00,3,6553,492.6,1.50,-0.65,-1.75,-5.82,5788,670,1548,0.286,1.87,-0.004,1176,4654,0.132,3.78,0.048,1038,4017,0.015,-2.40,0.029,933,7123,0.045,-2.38,0.080,950
16.740,Slalom,122.1,0.99,-0.31,0.20,0.60,0.00,1.00,3,6633,488.1,1.50,-0.64,-1.61,2.48,5859,678,1810,0.271,1.69,-0.002,1181,4417,0.160,3.58,0.045,1079,4185,0.015,-1.91,0.030,938,6792,0.033,-1.92,0.077,969
16.760,Slalom,122.8,0.92,-0.10,0.29,0.60,0.00,1.00,3,6731,482.2,1.50,-0.63,-1.44,10.29,5925,685,2104,0.278,4.04,0.001,1187,4175,0.216,7.13,0.043,1115,4370,0.012,-1.37,0.032,947,6441,0.052,-1.38,0.074,961
16.780,Slalom,123.4,0.88,0.13,0.29,0.60,0.00,1.00,3,6836,476.2,1.50,-0.61,-1.24,16.97,5988,693,2431,0.280,6.53,0.004,1203,3919,0.263,10.84,0.040,1162,4587,0.013,-0.81,0.034,952,6075,0.042,-0.82,0.070,981
16.800,Slalom,124.0,0.89,0.36,0.36,0.60,0.00,1.00,3,6933,470.4,1.50,-0.59,-1.02,21.93,6052,700,2779,0.285,6.67,0.007,1207,3647,0.310,10.96,0.037,1195,4850,0.010,-0.30,0.036,960,5718,0.060,-0.30,0.066,975
16.820,Slalom,124.6,0.86,0.61,0.36,0.60,0.00,1.00,3,7028,463.9,1.50,-0.57,-0.78,25.55,6114,707,3146,0.286,9.11,0.011,1217,3357,0.361,14.54,0.034,1241,5168,0.012,0.16,0.039,965,5379,0.050,0.16,0.062,995
16.840,Slalom,125.3,0.87,0.81,0.44,0.60,0.00,1.00,3,7114,454.0,1.50,-0.57,-0.53,27.84,6179,714,3517,0.287,9.33,0.015,1216,3059,0.406,14.76,0.031,1273,5529,0.011,0.54,0.043,972,5070,0.067,0.55,0.059,990
16.860,Slalom,125.9,0.84,0.98,0.51,0.60,0.00,1.00,3,7195,445.2,1.50,-0.57,-0.26,29.36,6240,721,3882,0.288,11.94,0.019,1221,2759,0.462,18.56,0.027,1316,5916,0.013,0.87,0.047,976,4793,0.057,0.89,0.055,1010
16.880,Slalom,126.4,0.82,1.13,0.51,0.60,0.00,1.00,3,7268,436.9,1.50,-0.57,0.02,30.26,6297,727,4232,0.298,14.38,0.023,1215,2467,0.537,22.12,0.024,1344,6308,0.011,1.14,0.051,983,4543,0.073,1.17,0.051,1004
16.900,Slalom,127.0,0.83,1.23,0.58,0.60,0.00,1.00,3,7336,429.4,1.50,-0.58,0.30,30.65,6351,734,4551,0.286,14.60,0.027,1217,2187,0.563,22.34,0.020,1383,6687,0.013,1.38,0.055,986,4323,0.063,1.41,0.048,1024
16.920,Slalom,127.6,0.80,1.31,0.58,0.60,0.00,1.00,3,7399,422.3,1.50,-0.59,0.57,30.74,6399,740,4838,0.297,16.91,0.031,1210,1925,0.641,25.71,0.016,1408,7039,0.012,1.58,0.060,992,4126,0.079,1.62,0.044,1018
16.940,Slalom,128.1,0.80,1.37,0.65,0.60,0.00,1.00,3,7460,415.5,1.50,-0.61,0.82,30.62,6441,746,5083,0.285,17.10,0.035,1211,1685,0.663,25.91,0.012,1444,7351,0.014,1.75,0.064,995,3952,0.069,1.79,0.041,1038
16.960,Slalom,128.6,0.77,1.42,0.71,0.60,0.00,1.00,3,7521,408.8,1.50,-0.63,1.06,30.45,6475,752,5291,0.295,19.41,0.038,1200,1471,0.753,29.29,0.008,1469,7614,0.013,1.91,0.068,1001,3794,0.086,1.95,0.038,1035
16.980,Slalom,129.1,0.75,1.46,0.71,0.60,0.00,1.00,3,7580,402.0,1.50,-0.64,1.29,30.24,6500,757,5462,0.292,21.42,0.041,1196,1283,0.833,32.22,0.004,1507,7825,0.015,2.04,0.072,1005,3646,0.079,2.09,0.035,1056
17.000,Slalom,129.6,0.75,1.48,0.77,0.60,0.00,1.00,3,7640,395.7,1.50,-0.66,1.49,29.97,6520,762,5596,0.285,21.57,0.043,1182,1122,0.875,32.38,0.000,1534,7986,0.015,2.17,0.075,1009,3513,0.095,2.22,0.033,1053
17.020,Slalom,130.1,0.73,1.51,0.77,0.60,0.00,0.96,3,7692,389.3,1.50,-0.67,1.66,29.65,6534,767,5699,0.282,23.40,0.045,1180,990,0.959,35.05,-0.003,1569,8105,0.015,2.28,0.078,1014,3396,0.088,2.33,0.030,1071
17.040,Slalom,130.6,0.72,1.52,0.82,0.60,0.00,0.83,3,7686,389.1,1.50,-0.68,1.81,29.24,6543,772,5777,0.269,23.53,0.047,1158,886,0.980,35.19,-0.005,1581,8184,0.014,2.38,0.080,1015,3294,0.087,2.43,0.028,1055
17.060,Slalom,131.0,0.65,1.55,0.86,0.60,0.00,0.70,3,7630,396.6,1.50,-0.69,1.94,28.59,6545,776,5839,0.247,25.16,0.048,1137,813,1.028,37.57,-0.008,1578,8228,0.012,2.45,0.082,1015,3202,0.064,2.50,0.026,1052
17.080,Slalom,131.4,0.56,1.57,0.86,0.60,0.00,0.56,3,7430,416.3,1.50,-0.69,2.05,27.62,6535,779,5893,0.194,26.61,0.050,1067,768,1.054,39.69,-0.010,1554,8239,0.005,2.49,0.083,1011,3114,0.040,2.54,0.024,1023
17.100,Slalom,131.7,0.40,1.59,0.90,0.60,0.00,0.43,3,7222,440.1,1.50,-0.69,2.14,26.38,6509,781,5948,0.080,26.70,0.051,967,756,1.015,39.79,-0.011,1527,8210,0.004,2.49,0.085,1011,3019,0.036,2.54,0.023,1023
17.120,Slalom,131.8,0.28,1.60,0.93,0.60,0.00,0.30,3,7145,449.9,1.50,-0.68,2.21,24.97,6469,781,6000,0.030,27.93,0.052,917,769,1.030,41.60,-0.012,1499,8155,0.005,2.45,0.085,1013,2924,0.038,2.50,0.021,1027
17.140,Slalom,131.9,0.10,1.59,0.93,0.60,0.00,0.16,3,7226,441.9,1.50,-0.66,2.26,23.17,6412,781,6052,0.015,28.99,0.053,894,813,1.040,43.17,-0.012,1471,8066,0.003,2.37,0.086,1010,2827,0.026,2.42,0.020,1015
17.160,Slalom,131.7,-0.15,1.52,0.96,0.60,0.00,0.03,3,7448,418.2,1.50,-0.64,2.30,20.79,6332,778,6097,0.004,29.04,0.054,882,900,0.999,43.22,-0.012,1440,7928,0.000,2.25,0.086,1006,2731,0.012,2.29,0.019,1000
17.180,Slalom,131.5,-0.27,1.47,0.96,0.60,0.00,0.22,4,7652,393.8,1.50,-0.61,2.31,18.74,6245,774,6128,0.010,29.92,0.056,880,1016,0.995,44.53,-0.011,1404,7764,0.000,2.11,0.085,1004,2653,0.017,2.14,0.019,1007
17.200,Slalom,131.5,0.03,1.49,0.98,0.60,0.00,0.52,4,7520,406.0,1.50,-0.58,2.32,18.18,6191,773,6139,0.031,29.84,0.057,899,1107,0.937,44.44,-0.010,1365,7666,0.007,1.98,0.085,1010,2634,0.042,2.01,0.018,1033
17.220,Slalom,131.7,0.39,1.48,0.98,0.60,0.00,0.82,4,7069,454.0,1.50,-0.56,2.31,19.05,6180,775,6129,0.069,30.31,0.058,931,1172,0.906,45.21,-0.008,1329,7664,0.015,1.92,0.085,1021,2707,0.074,1.95,0.018,1067
17.240,Slalom,132.2,0.64,1.47,0.99,0.60,0.00,1.00,4,6345,501.5,1.50,-0.55,2.30,20.89,6204,780,6105,0.109,30.19,0.059,971,1228,0.921,45.09,-0.007,1349,7734,0.026,1.94,0.085,1036,2858,0.111,1.97,0.019,1105
17.260,Slalom,132.7,0.77,1.49,1.00,0.60,0.00,1.00,4,5649,532.0,1.50,-0.55,2.28,22.98,6252,786,6080,0.147,30.52,0.059,1005,1273,0.978,45.62,-0.006,1380,7854,0.028,2.00,0.086,1043,3047,0.117,2.04,0.020,1114
17.280,Slalom,133.2,0.79,1.52,1.00,0.60,0.00,1.00,4,5720,530.9,1.50,-0.57,2.26,24.75,6312,793,6057,0.180,30.67,0.059,1037,1304,1.024,45.86,-0.006,1411,7991,0.027,2.09,0.087,1046,3238,0.116,2.12,0.022,1116
17.300,Slalom,133.8,0.80,1.56,1.00,0.60,0.00,1.00,4,5801,529.2,1.50,-0.59,2.24,26.08,6377,799,6031,0.211,30.67,0.059,1069,1314,1.060,45.86,-0.006,1441,8123,0.025,2.17,0.088,1050,3406,0.113,2.21,0.023,1117
17.320,Slalom,134.3,0.80,1.59,0.99,0.60,0.00,1.00,4,5884,527.4,1.50,-0.62,2.22,26.99,6445,806,5999,0.241,30.69,0.058,1100,1302,1.097,45.88,-0.006,1472,8236,0.024,2.25,0.088,1053,3539,0.111,2.30,0.024,1119
17.340,Slalom,134.8,0.80,1.62,0.99,0.60,0.00,1.00,4,5970,525.6,1.50,-0.65,2.21,27.52,6511,813,5958,0.271,30.52,0.057,1132,1269,1.124,45.61,-0.006,1504,8319,0.023,2.33,0.089,1056,3630,0.109,2.37,0.025,1121
17.360,Slalom,135.3,0.80,1.63,0.98,0.60,0.00,1.00,4,6060,521.7,1.50,-0.68,2.20,27.74,6574,819,5910,0.304,30.58,0.056,1166,1220,1.165,45.67,-0.007,1537,8369,0.023,2.39,0.089,1060,3679,0.108,2.44,0.026,1125
17.380,Slalom,135.9,0.80,1.64,0.98,0.60,0.00,1.00,4,6156,516.1,1.50,-0.70,2.19,27.72,6634,826,5857,0.334,30.22,0.055,1202,1160,1.184,45.10,-0.008,1573,8388,0.023,2.45,0.089,1064,3691,0.107,2.50,0.026,1128
17.400,Slalom,136.4,0.79,1.63,0.96,0.60,0.00,1.00,4,6258,510.2,1.50,-0.72,2.19,27.52,6689,832,5803,0.371,30.29,0.054,1239,1097,1.231,45.17,-0.009,1611,8380,0.023,2.49,0.089,1068,3674,0.107,2.55,0.026,1133
17.420,Slalom,136.9,0.80,1.63,0.96,0.60,0.00,1.00,4,6366,503.8,1.50,-0.74,2.19,27.21,6741,839,5753,0.401,29.70,0.053,1279,1037,1.241,44.25,-0.010,1651,8355,0.023,2.54,0.088,1072,3639,0.107,2.59,0.025,1137
17.440,Slalom,137.4,0.80,1.62,0.93,0.60,0.00,1.00,4,6478,497.2,1.50,-0.75,2.19,26.83,6790,845,5710,0.442,29.77,0.051,1320,986,1.291,44.32,-0.012,1693,8319,0.023,2.57,0.088,1077,3595,0.107,2.62,0.025,1142
17.460,Slalom,138.0,0.80,1.61,0.89,0.60,0.00,1.00,4,6595,490.4,1.50,-0.76,2.19,26.42,6837,851,5678,0.471,28.90,0.051,1363,946,1.289,42.99,-0.013,1736,8284,0.024,2.60,0.087,1081,3552,0.108,2.65,0.024,1147
17.480,Slalom,138.5,0.82,1.60,0.89,0.60,0.00,1.00,4,6715,483.3,1.50,-0.76,2.19,26.00,6884,858,5658,0.500,27.95,0.050,1407,920,1.285,41.53,-0.013,1781,8256,0.024,2.63,0.087,1085,3518,0.108,2.68,0.024,1152
17.500,Slalom,139.0,0.81,1.60,0.85,0.60,0.00,1.00,4,6836,476.3,1.50,-0.76,2.19,25.58,6930,865,5653,0.543,28.01,0.049,1452,908,1.336,41.59,-0.014,1826,8241,0.024,2.65,0.086,1089,3496,0.108,2.70,0.023,1157
17.520,Slalom,139.6,0.83,1.60,0.85,0.60,0.00,1.00,4,6956,469.2,1.50,-0.77,2.19,25.16,6977,871,5661,0.568,26.86,0.049,1497,908,1.322,39.85,-0.015,1871,8242,0.024,2.66,0.086,1094,3489,0.107,2.71,0.023,1161
17.540,Slalom,140.1,0.83,1.60,0.81,0.60,0.00,1.00,4,7075,458.7,1.50,-0.77,2.19,24.75,7023,878,5683,0.610,26.90,0.048,1541,919,1.369,39.89,-0.015,1915,8259,0.024,2.67,0.086,1098,3495,0.107,2.72,0.023,1165
17.560,Slalom,140.7,0.81,1.61,0.75,0.60,0.00,1.00,4,7098,452.6,1.50,-0.77,2.20,24.16,7068,884,5715,0.608,25.50,0.048,1553,938,1.329,37.76,-0.015,1942,8289,0.020,2.66,0.086,1092,3512,0.095,2.71,0.022,1147
17.580,Slalom,141.2,0.77,1.61,0.75,0.60,0.00,1.00,4,7104,455.4,1.50,-0.77,2.20,23.27,7107,891,5756,0.573,23.93,0.048,1555,966,1.265,35.40,-0.015,1959,8324,0.014,2.63,0.086,1093,3534,0.069,2.68,0.022,1140
17.600,Slalom,141.6,0.64,1.64,0.69,0.60,0.00,1.00,4,6918,469.9,1.50,-0.77,2.21,21.91,7133,896,5812,0.504,23.95,0.049,1478,1003,1.240,35.42,-0.015,1940,8352,0.005,2.56,0.086,1085,3543,0.031,2.59,0.022,1096
17.620,Slalom,141.9,0.44,1.64,0.69,0.60,0.00,1.00,4,6713,482.2,1.50,-0.76,2.21,20.47,7136,899,5882,0.358,22.13,0.049,1355,1052,1.120,32.69,-0.015,1901,8346,0.003,2.44,0.086,1085,3517,0.025,2.48,0.022,1094
17.640,Slalom,142.1,0.44,1.63,0.63,0.60,0.00,1.00,4,6518,493.7,1.50,-0.75,2.22,19.38,7133,902,5939,0.234,22.09,0.050,1232,1097,1.070,32.65,-0.014,1861,8328,0.003,2.33,0.086,1087,3487,0.026,2.36,0.022,1097
17.660,Slalom,142.4,0.46,1.60,0.63,0.60,0.00,1.00,4,6327,504.9,1.50,-0.74,2.23,18.60,7131,905,5983,0.099,20.02,0.050,1115,1139,0.954,29.56,-0.014,1819,8311,0.003,2.21,0.086,1089,3467,0.026,2.24,0.022,1100
17.680,Slalom,142.6,0.35,1.62,0.56,0.60,0.00,1.00,4,6189,513.4,1.50,-0.72,2.23,17.92,7121,907,6034,0.025,19.94,0.051,1048,1186,0.902,29.48,-0.013,1775,8292,0.004,2.09,0.086,1091,3443,0.026,2.11,0.022,1102
17.700,Slalom,142.8,0.22,1.61,0.48,0.60,0.00,1.00,4,6149,515.9,1.50,-0.71,2.24,17.12,7100,909,6087,0.021,17.69,0.052,1059,1237,0.796,26.16,-0.012,1729,8251,0.004,1.95,0.086,1092,3401,0.027,1.97,0.022,1104
17.720,Slalom,142.9,0.25,1.57,0.48,0.60,0.00,1.00,4,6113,518.0,1.50,-0.69,2.24,16.79,7083,910,6120,0.021,15.13,0.053,1074,1284,0.694,22.37,-0.012,1682,8215,0.004,1.82,0.086,1093,3379,0.027,1.84,0.022,1105
17.740,Slalom,143.1,0.28,1.54,0.40,0.60,0.00,1.00,4,6059,521.2,1.50,-0.67,2.24,16.92,7074,912,6140,0.021,15.03,0.054,1076,1331,0.641,22.26,-0.011,1633,8188,0.004,1.72,0.086,1095,3379,0.027,1.74,0.022,1107
17.760,Slalom,143.3,0.30,1.52,0.40,0.60,0.00,1.00,4,6015,523.7,1.50,-0.66,2.23,17.28,7071,915,6148,0.021,12.70,0.054,1089,1377,0.553,18.82,-0.010,1583,8169,0.004,1.64,0.087,1096,3398,0.027,1.66,0.022,1108
17.780,Slalom,143.5,0.32,1.50,0.32,0.60,0.00,1.00,4,5958,525.6,1.50,-0.65,2.22,17.88,7075,917,6146,0.022,12.61,0.055,1091,1421,0.500,18.73,-0.009,1531,8163,0.004,1.59,0.087,1098,3437,0.027,1.61,0.023,1110
17.800,Slalom,143.7,0.34,1.49,0.32,0.60,0.00,1.00,4,5910,526.6,1.50,-0.65,2.21,18.53,7085,920,6136,0.022,10.13,0.055,1102,1460,0.417,15.04,-0.008,1477,8165,0.004,1.56,0.087,1100,3489,0.027,1.58,0.023,1111
17.820,Slalom,143.9,0.36,1.48,0.24,0.60,0.00,1.00,4,5849,527.9,1.50,-0.65,2.19,19.24,7101,923,6118,0.022,10.07,0.056,1105,1492,0.362,14.98,-0.008,1422,8177,0.003,1.55,0.087,1102,3551,0.027,1.57,0.024,1113
17.840,Slalom,144.2,0.39,1.48,0.15,0.60,0.00,1.00,4,5797,529.1,1.50,-0.65,2.17,19.87,7123,926,6093,0.021,7.47,0.055,1115,1516,0.286,11.10,-0.007,1366,8193,0.003,1.54,0.087,1104,3617,0.027,1.57,0.024,1114
17.860,Slalom,144.5,0.44,1.46,0.15,0.60,0.00,1.00,4,5740,530.3,1.50,-0.66,2.15,20.29,7152,930,6055,0.020,4.84,0.055,1120,1533,0.218,7.17,-0.007,1310,8212,0.003,1.55,0.087,1106,3691,0.027,1.58,0.025,1116
17.880,Slalom,144.7,0.42,1.46,0.07,0.60,0.00,1.00,4,5690,531.3,1.50,-0.67,2.13,20.52,7182,934,6016,0.017,4.84,0.055,1120,1544,0.175,7.16,-0.007,1267,8230,0.003,1.56,0.087,1108,3758,0.026,1.58,0.025,1118
17.900,Slalom,145.0,0.44,1.28,0.07,0.60,0.00,1.00,4,5656,532.1,1.50,-0.68,2.10,19.00,7221,938,5930,0.015,2.31,0.054,1122,1575,0.134,3.33,-0.007,1234,8208,0.003,1.55,0.087,1110,3853,0.026,1.57,0.026,1120
17.920,Slalom,145.3,0.43,1.28,-0.02,0.60,0.00,1.00,4,5631,532.6,1.50,-0.69,2.06,17.53,7265,941,5840,0.014,2.36,0.053,1122,1613,0.109,3.38,-0.006,1210,8184,0.003,1.50,0.086,1112,3957,0.025,1.51,0.027,1122
17.940,Slalom,145.6,0.46,0.56,-0.10,0.60,0.00,1.00,4,5596,533.4,1.50,-0.70,1.98,10.00,7343,946,5580,0.013,-0.18,0.052,1122,1759,0.074,0.11,-0.006,1180,8014,0.004,1.36,0.086,1112,4193,0.022,1.37,0.028,1124
17.960,Slalom,145.9,0.40,-0.10,-0.10,0.60,0.00,1.00,4,5568,534.0,1.50,-0.72,1.83,-1.80,7475,950,5162,0.013,-3.60,0.049,1117,2055,0.050,-2.02,-0.005,1160,7731,0.005,1.04,0.084,1111,4624,0.017,1.04,0.030,1126
17.980,Slalom,146.2,0.38,-0.25,-0.18,0.60,0.00,1.00,4,5552,534.3,1.50,-0.73,1.63,-11.46,7669,956,4731,0.013,-3.41,0.046,1116,2416,0.033,-1.84,-0.003,1148,7418,0.006,0.57,0.081,1111,5102,0.014,0.57,0.033,1128
18.000,Slalom,146.4,0.33,-0.63,-0.18,0.60,0.00,1.00,4,5541,534.6,1.50,-0.74,1.38,-19.84,7912,963,4276,0.014,-7.00,0.041,1110,2836,0.025,-4.22,0.000,1142,6996,0.008,0.09,0.077,1111,5555,0.012,0.09,0.036,1131
18.020,Slalom,146.7,0.31,-0.90,-0.27,0.60,0.00,1.00,4,5543,534.5,1.50,-0.74,1.08,-25.77,8187,971,3806,0.015,-7.07,0.036,1111,3285,0.020,-4.29,0.004,1141,6502,0.009,-0.39,0.072,1112,5981,0.010,-0.38,0.040,1133
18.040,Slalom,146.9,0.30,-1.14,-0.35,0.60,0.00,1.00,4,5533,534.8,1.50,-0.74,0.75,-29.67,8470,981,3335,0.019,-10.91,0.031,1103,3741,0.018,-6.90,0.008,1137,5963,0.010,-0.80,0.067,1113,6370,0.009,-0.79,0.044,1135
18.060,Slalom,147.1,0.28,-1.32,-0.35,0.60,0.00,1.00,4,5514,535.2,1.50,-0.73,0.40,-31.98,8743,991,2880,0.024,-14.84,0.025,1092,4189,0.016,-9.59,0.013,1129,5417,0.011,-1.17,0.061,1115,6725,0.009,-1.14,0.048,1137
18.080,Slalom,147.2,0.24,-1.45,-0.43,0.60,0.00,1.00,4,5518,535.1,1.50,-0.72,0.04,-33.23,8990,1001,2458,0.027,-15.08,0.020,1094,4616,0.014,-9.83,0.018,1128,4894,0.012,-1.49,0.055,1117,7052,0.008,-1.46,0.053,1138
18.100,Slalom,147.4,0.25,-1.53,-0.43,0.60,0.00,1.00,4,5501,535.4,1.50,-0.71,-0.32,-33.57,9206,1010,2080,0.040,-18.91,0.015,1086,5009,0.014,-12.46,0.023,1118,4431,0.013,-1.77,0.049,1119,7361,0.008,-1.73,0.058,1139
18.120,Slalom,147.5,0.22,-1.60,-0.50,0.60,0.00,1.00,4,5506,535.3,1.50,-0.70,-0.66,-33.37,9385,1019,1756,0.043,-19.16,0.010,1089,5371,0.013,-12.70,0.028,1117,4034,0.014,-2.00,0.044,1120,7649,0.008,-1.96,0.062,1140
