Time_s,Speed_Kmh,YawRate_deg,Pitch_deg,Roll_deg,EngineRPM,Gear,NetTorque,FL_Load_N,FL_Travel_m,FL_SlipLong,FL_SlipAngle_deg,FL_DynamicToe_deg,FL_ForceLong_N,FL_ForceLat_N,FR_Load_N,FR_Travel_m,FR_SlipLong,FR_SlipAngle_deg,FR_DynamicToe_deg,FR_ForceLong_N,FR_ForceLat_N,RL_Load_N,RL_Travel_m,RL_SlipLong,RL_SlipAngle_deg,RL_DynamicToe_deg,RL_ForceLong_N,RL_ForceLat_N,RR_Load_N,RR_Travel_m,RR_SlipLong,RR_SlipAngle_deg,RR_DynamicToe_deg,RR_ForceLong_N,RR_ForceLat_N
24.780,1.7,-10.025,0.240,0.517,0,3,85.0,4452,0.0163,-0.1842,35.0972,-1.8690,-550,4530,2492,-0.0067,0.0055,33.4075,-0.7735,25,2409,3677,0.0072,0.0065,-7.4516,1.2353,270,-3659,1716,-0.0159,-0.8029,-8.9423,2.7284,1305,-215
24.800,1.5,-1.879,0.268,0.106,12,3,85.0,4068,0.0118,0.0899,11.6109,-1.3517,390,4122,2917,-0.0017,0.1061,12.4904,-0.2005,139,2782,3172,0.0013,-0.0562,4.2143,0.2149,-609,-3145,2021,-0.0123,-2.8124,5.0911,2.1133,1698,-524
24.820,1.4,7.342,0.285,-0.345,82,3,84.8,3591,0.0062,-0.0540,-19.2952,-0.7077,-384,3745,3355,0.0034,-0.0162,-18.7411,0.3897,135,3259,2588,-0.0056,0.1675,20.8700,-0.9654,308,-2034,2352,-0.0084,1.7519,19.9694,1.4425,-2206,-810
24.840,1.2,14.273,0.302,-0.820,122,2,84.7,3021,-0.0005,-0.1094,-39.9124,0.0597,362,3262,3789,0.0085,-0.0950,-39.0739,0.9748,24,3874,1953,-0.0131,0.2298,26.2949,-2.2493,1085,216,2721,-0.0041,0.0811,25.7755,0.6976,2688,-311
24.860,1.0,17.672,0.324,-1.299,0,2,85.0,2406,-0.0078,0.3319,-50.5527,0.8897,123,934,4231,0.0137,0.0084,-50.8422,1.5711,174,4492,1277,-0.0210,0.7290,23.1176,-3.6172,1179,761,3102,0.0004,0.2045,20.9214,-0.0739,3351,347
24.880,0.9,16.374,0.347,-1.730,50,2,85.0,1796,-0.0149,0.0605,-52.7981,1.7121,-240,-1895,4687,0.0191,-0.0176,-52.6690,2.1855,270,821,583,-0.0292,0.8598,12.1974,-5.0210,593,249,3474,0.0048,1.3517,10.7999,-0.8255,2908,1978
24.900,0.6,7.538,0.361,-2.035,15,2,85.0,1242,-0.0215,0.0499,-39.2363,2.4592,122,-1380,5093,0.0239,-0.1021,-39.7834,2.7333,-90,-5066,0,-0.0367,0.7317,-4.9418,-6.3144,0,0,3795,0.0086,0.0212,-5.5283,-1.4743,3070,2181
24.920,0.4,-2.042,0.361,-2.203,23,2,85.0,819,-0.0264,-0.0009,-10.8851,3.0290,68,-904,5348,0.0269,-0.0595,-10.3599,3.0776,-23,-5556,0,-0.0423,0.9086,-17.9891,-7.2772,0,0,3997,0.0110,-0.1610,-19.0355,-1.8826,840,1028
24.940,0.3,-8.715,0.347,-2.231,93,2,84.8,555,-0.0295,-0.0136,21.1934,3.3849,53,-626,5459,0.0282,-0.0731,21.1519,3.2264,-117,-5503,0,-0.0454,1.8753,-17.1829,-7.8109,0,0,4107,0.0123,0.0181,-17.6168,-2.1059,1191,-1861
24.960,0.6,-11.905,0.323,-2.136,130,2,84.7,457,-0.0307,-0.1004,40.0118,3.5166,23,-486,5424,0.0277,-0.0461,40.1479,3.1792,-259,-1872,0,-0.0460,2.4097,-7.1755,-7.9004,0,0,4126,0.0125,0.0281,-7.4320,-2.1433,1483,-3063
24.980,0.6,-10.218,0.302,-1.984,29,2,84.9,537,-0.0298,0.0109,40.8265,3.4095,-130,146,5292,0.0262,0.0534,40.0264,3.0020,-193,4839,0,-0.0440,1.7652,1.9452,-7.5599,0,0,4083,0.0120,-1.2578,0.8342,-2.0574,3260,-2450
25.000,0.5,-4.136,0.284,-1.820,0,2,85.0,739,-0.0274,-0.2332,27.4076,3.1370,81,782,5155,0.0246,-0.0004,27.4063,2.8162,-135,5382,0,-0.0407,0.2398,13.1905,-6.9892,0,0,4025,0.0113,-0.5334,12.2913,-1.9405,1095,-2337
25.020,0.4,1.706,0.265,-1.660,75,2,84.9,1011,-0.0242,0.1188,5.4360,2.7694,-245,1099,5064,0.0235,-0.0236,5.6648,2.6937,-16,5299,0,-0.0367,1.1433,18.3765,-6.3000,0,0,4003,0.0110,-0.0261,17.4805,-1.8946,1410,-93
25.040,0.6,5.160,0.249,-1.507,0,2,85.0,1316,-0.0206,-0.3953,-17.4954,2.3590,230,1352,5012,0.0229,0.0034,-16.8595,2.6237,-79,5224,323,-0.0323,0.5836,10.7501,-5.5467,133,158,4019,0.0112,-1.3157,10.8794,-1.9274,2433,1673
25.060,1.1,6.756,0.235,-1.370,16,2,85.0,1615,-0.0171,0.5875,-32.6444,1.9556,395,520,4969,0.0224,-0.0199,-32.9570,2.5665,-91,3999,684,-0.0280,-0.4064,-3.7240,-4.8160,-736,192,4038,0.0114,0.1298,-3.0227,-1.9671,2115,1844
25.080,1.2,3.470,0.215,-1.193,37,2,84.9,1899,-0.0137,0.4171,-31.2039,1.5732,185,-1680,4948,0.0221,0.0200,-30.8557,2.5375,-212,-2105,1020,-0.0241,0.9226,-15.8505,-4.1359,-1068,-2,4070,0.0118,-0.8548,-15.1026,-2.0301,2532,155
25.100,0.9,-2.425,0.196,-0.931,47,2,84.9,2183,-0.0104,0.1444,-4.4265,1.1896,-254,-2281,4837,0.0208,0.0416,-5.9468,2.3884,-174,-4196,1378,-0.0199,-0.0006,-16.3227,-3.4126,-1279,-629,4032,0.0114,-0.1842,-15.3020,-1.9544,3848,-1396
25.120,0.8,-6.487,0.187,-0.593,96,2,84.7,2534,-0.0063,-0.1998,23.7484,0.7164,-418,-2123,4606,0.0181,0.0565,22.9583,2.0766,-32,-2453,1799,-0.0149,-1.9580,-7.1172,-2.5610,714,-1516,3871,0.0095,-0.2887,-5.3341,-1.6284,3594,-1890
25.140,1.0,-5.296,0.187,-0.238,76,2,85.0,2936,-0.0015,-0.0440,30.2068,0.1746,-666,802,4256,0.0140,0.0032,30.2925,1.6050,87,2593,2238,-0.0097,0.4918,6.1810,-1.6743,1279,-1671,3558,0.0058,0.9689,7.2831,-0.9951,2224,-2224
25.160,0.9,-0.151,0.182,0.071,55,2,84.8,3313,0.0029,0.1227,14.1885,-0.3333,-581,2883,3843,0.0091,-0.0115,13.5145,1.0482,60,3749,2615,-0.0053,-0.3343,14.4297,-0.9111,-2836,-357,3145,0.0009,-0.4462,14.6764,-0.1613,1662,-734
25.180,1.0,4.237,0.175,0.311,97,2,84.8,3575,0.0060,0.1212,-9.3708,-0.6860,-819,2993,3417,0.0041,0.0041,-9.0462,0.4738,-42,3296,2894,-0.0020,0.4366,10.8260,-0.3465,944,376,2737,-0.0039,0.2578,11.9941,0.6649,2786,486
25.200,1.3,6.201,0.169,0.492,57,2,84.9,3724,0.0077,0.5138,-26.1799,-0.8878,-411,505,3032,-0.0004,0.0137,-26.6800,-0.0455,-23,1191,3070,0.0000,-0.0139,1.7312,0.0085,324,1087,2378,-0.0081,-0.1062,2.5638,1.3914,29,1227
25.220,1.3,2.793,0.163,0.663,58,2,84.9,3801,0.0087,0.4420,-20.2460,-0.9913,523,-2845,2706,-0.0042,0.0317,-19.9677,-0.4852,-71,-1624,3169,0.0012,-0.1217,-9.1276,0.2092,746,521,2074,-0.0117,-0.0669,-8.8000,2.0056,1537,608
25.240,1.2,-1.778,0.156,0.850,74,2,84.8,3878,0.0096,0.2421,-0.7196,-1.0953,526,-3491,2402,-0.0078,0.0419,0.2293,-0.8949,-112,-1958,3268,0.0024,-0.1197,-12.1053,0.4091,590,-889,1792,-0.0150,0.1105,-11.0874,2.5762,857,-145
25.260,1.3,-4.184,0.149,1.041,74,2,84.8,3988,0.0109,-0.0145,16.9742,-1.2440,621,-2582,2097,-0.0114,-0.0002,17.6418,-1.3054,-142,-973,3406,0.0040,-0.1441,-4.9857,0.6875,664,-1715,1515,-0.0182,0.0626,-4.6411,3.1367,1152,-459
25.280,1.4,-3.038,0.142,1.201,83,2,84.8,4127,0.0125,-0.4607,20.2991,-1.4310,-426,607,1809,-0.0148,-0.0484,20.6961,-1.6937,-66,727,3571,0.0059,-0.1505,4.8698,1.0223,580,-1485,1253,-0.0213,0.1173,3.6581,3.6647,1079,-327
25.300,1.4,0.808,0.137,1.284,98,2,84.8,4259,0.0140,0.0914,7.6479,-1.6087,-685,2654,1586,-0.0174,-0.0207,7.3283,-1.9945,35,1267,3726,0.0078,-0.1031,9.3088,1.3353,474,-308,1053,-0.0237,0.2433,9.6395,4.0695,1111,27
25.320,1.5,3.828,0.133,1.283,112,2,84.8,4333,0.0149,0.3654,-10.0788,-1.7084,90,2040,1475,-0.0187,0.0285,-10.0009,-2.1440,-33,970,3821,0.0089,-0.0521,6.3974,1.5284,482,947,964,-0.0247,0.3535,6.5450,4.2503,1075,160
25.340,1.5,3.018,0.126,1.226,275,2,84.5,4357,0.0152,-0.0952,-14.8895,-1.7407,545,-646,1501,-0.0184,-0.0146,-14.8069,-2.1095,-60,43,3859,0.0093,1.5059,-3.6908,1.6045,634,1088,1003,-0.0243,3.1239,-3.6680,4.1709,958,43
25.360,1.6,0.612,0.125,1.149,182,2,84.6,4344,0.0150,-0.2950,-8.4663,-1.7230,-451,-2510,1614,-0.0171,-0.0187,-8.3197,-1.9566,-90,-760,3872,0.0095,-0.3492,-8.0380,1.6313,1253,105,1143,-0.0226,1.7519,-7.8395,3.8881,979,2
25.380,1.6,-3.080,0.122,1.072,250,2,84.6,4338,0.0150,-0.0284,7.8953,-1.7154,-673,-2251,1782,-0.0151,-0.0256,7.3814,-1.7306,-74,-774,3868,0.0094,0.9584,-10.4240,1.6235,676,-1201,1312,-0.0206,2.1541,-10.7767,3.5455,1089,-28
25.400,1.7,-3.073,0.126,0.981,164,2,84.6,4333,0.0149,0.2869,13.7131,-1.7085,12,-64,1947,-0.0132,-0.0082,12.6458,-1.5081,-57,144,3875,0.0095,-0.2238,-2.8392,1.6370,922,-1839,1489,-0.0185,1.1362,-2.6729,3.1880,1207,-43
25.420,1.9,-0.504,0.135,0.856,108,2,84.8,4315,0.0147,-0.0234,5.1953,-147.7724,365,1453,2132,-0.0110,-0.0256,4.6609,-116.0425,-32,835,3842,0.0091,-0.2603,4.1655,1.5710,931,-1522,1659,-0.0165,0.0905,4.3183,2.8443,1367,-44
25.440,2.0,1.716,0.147,0.698,58,2,84.9,4261,0.0141,-0.1874,-6.2980,-308.2691,-156,880,2356,-0.0083,-0.0365,-4.4087,-241.9016,-24,769,3755,0.0081,-0.1946,6.1885,1.3948,720,-609,1851,-0.0143,-0.9139,6.3497,2.4571,1618,-35
25.460,2.1,1.249,0.162,0.528,20,2,85.0,4161,0.0129,-0.1326,-8.8951,-435.3458,-472,-776,2608,-0.0054,-0.0377,-6.1473,-341.5136,-37,49,3611,0.0064,0.0538,3.7431,1.1032,0,216,2059,-0.0118,-1.7981,3.6728,2.0364,2091,-4
25.480,2.2,-1.516,0.176,0.370,76,2,84.9,4033,0.0114,-0.0450,-5.1150,-705.1904,-405,-2009,2858,-0.0024,0.0026,-3.3124,-553.3340,19,-747,3425,0.0042,-0.3611,-0.5632,0.7275,-1202,375,2251,-0.0096,-0.0204,-0.5465,1.6481,-1470,106
25.500,2.1,-4.549,0.178,0.232,145,2,84.7,3889,0.0097,0.0204,7.4831,-704.9967,-420,-1445,3065,0.0000,0.0161,5.4677,-553.0542,-22,-492,3231,0.0019,-0.1194,-3.8238,0.3351,2302,100,2408,-0.0077,0.2769,-2.6349,1.3304,900,34
25.520,2.2,-5.769,0.179,0.107,149,2,84.7,3723,0.0077,0.0509,6.1401,-975.4982,-260,-640,3206,0.0016,0.0195,5.7348,-765.5776,16,131,3057,-0.0001,0.1536,-3.1680,-0.0182,1029,-234,2540,-0.0062,0.0663,-2.9792,1.0639,562,-241
25.540,2.3,-5.006,0.179,-0.015,142,2,84.7,3557,0.0058,0.0752,4.5592,-975.2744,-118,333,3318,0.0030,0.0195,4.2249,-765.4267,29,805,2888,-0.0021,0.0988,-0.9312,-0.3591,649,-434,2649,-0.0049,-0.0780,-0.5077,0.8426,1010,-360
25.560,2.3,-3.844,0.178,-0.136,176,2,84.6,3384,0.0037,0.0726,-4.1093,-1247.2800,-49,-29,3418,0.0041,0.0038,-2.0246,-979.1928,36,628,2714,-0.0041,0.0576,2.2238,-0.7109,270,-241,2748,-0.0037,-0.0924,1.6595,0.6420,658,-257
25.580,2.3,-3.739,0.172,-0.245,267,1,84.5,3208,0.0017,0.0711,-4.4678,-1247.0420,-30,-607,3510,0.0052,-0.0139,-2.2498,-979.0687,38,254,2541,-0.0062,0.0261,2.8519,-1.0608,-50,87,2844,-0.0026,-0.0029,2.2667,0.4492,145,13
25.600,2.3,-5.247,0.158,-0.330,374,1,84.2,3036,-0.0004,0.0781,-4.9831,-1566.0770,-62,-1398,3581,0.0061,-0.0194,-3.0370,-1229.8250,23,-452,2393,-0.0079,0.0171,0.9149,-1.3608,-48,290,2938,-0.0015,0.0201,0.3329,0.2574,181,176
25.620,2.3,-7.281,0.136,-0.383,481,1,84.0,2884,-0.0021,0.0555,3.2090,-1565.8720,-113,-1244,3618,0.0065,-0.0160,1.7290,-1229.7760,30,-459,2294,-0.0091,-0.0074,-2.2580,-1.5608,-44,167,3028,-0.0004,0.0394,-1.7765,0.0770,211,73
25.640,2.2,-5.754,0.113,-0.434,588,1,83.8,2764,-0.0036,0.2153,25.5134,0.4069,-116,1956,3616,0.0065,0.0619,20.0983,0.7413,50,2519,2255,-0.0095,-0.0081,-0.8971,-1.6393,-63,6,3107,0.0005,0.0537,-0.5144,-0.0831,289,-51
25.660,2.1,-1.187,0.091,-0.511,695,1,83.6,2660,-0.0048,0.0256,5.5432,0.5473,-354,2533,3626,0.0066,0.0474,5.3526,0.7551,-1,3302,2237,-0.0097,0.0039,1.5222,-1.6748,-60,11,3204,0.0016,-0.0049,1.6336,-0.2789,357,-14
25.680,2.1,3.312,0.073,-0.608,801,1,83.3,2543,-0.0062,-0.1529,-12.1951,0.7050,-114,2130,3679,0.0072,0.0149,-14.4325,0.8268,-34,2801,2201,-0.0102,0.0089,2.1632,-1.7489,-80,107,3337,0.0032,-0.1970,2.4966,-0.5487,251,144
25.700,2.1,5.237,0.058,-0.698,911,1,90.5,2417,-0.0076,-0.0406,-20.0824,0.8740,224,524,3770,0.0083,0.0007,-25.0675,0.9490,-89,-132,2143,-0.0109,-0.0058,1.0744,-1.8663,-69,177,3495,0.0051,-0.3012,1.0612,-0.8683,-294,257
25.720,2.1,2.669,0.044,-0.737,1032,1,98.9,2303,-0.0090,0.1034,-13.4832,1.0285,145,-1121,3857,0.0093,0.0147,-15.3989,1.0668,-101,-2840,2087,-0.0115,-0.0193,-1.3078,-1.9789,-11,102,3641,0.0068,0.0160,-1.7819,-1.1640,-513,83
25.740,2.0,-1.433,0.035,-0.707,1164,1,107.9,2252,-0.0096,0.1038,3.1260,1.0963,-118,-1346,3892,0.0097,0.0250,2.9522,1.1146,-79,-3100,2087,-0.0115,-0.0062,-2.3513,-1.9797,27,-68,3727,0.0078,0.2146,-1.9921,-1.3365,-187,-177
25.760,2.0,-4.126,0.030,-0.624,1308,1,117.9,2293,-0.0091,0.0228,18.1808,1.0420,-229,-172,3865,0.0094,0.0261,15.2785,1.0778,-29,-1644,2161,-0.0106,0.0047,-0.6049,-1.8297,40,-183,3733,0.0079,0.2071,-0.5767,-1.3500,115,-344
25.780,2.0,-3.265,0.031,-0.532,1460,1,128.5,2398,-0.0079,-0.0104,17.4589,0.9001,-273,1571,3787,0.0085,0.0177,15.0298,0.9724,31,955,2284,-0.0092,0.1670,2.6749,-1.5800,296,-64,3673,0.0071,0.3115,2.2030,-1.2288,523,-175
25.800,2.1,-0.305,0.044,-0.462,1561,1,133.4,2520,-0.0064,-0.1054,3.3200,0.7350,-281,2129,3705,0.0075,0.0116,3.6146,0.8621,18,2068,2406,-0.0078,0.1740,2.6831,-1.3344,1058,156,3590,0.0062,0.3318,2.3417,-1.0613,1976,100
25.820,2.3,2.181,0.072,-0.415,1588,1,134.3,2640,-0.0050,-0.1291,-8.1026,0.5739,-141,1849,3668,0.0071,0.0086,-8.8525,0.8120,-9,1371,2477,-0.0069,0.1828,0.2778,-1.1901,1698,206,3505,0.0052,0.2862,0.3759,-0.8888,2926,175
25.840,2.6,2.793,0.114,-0.369,1582,1,134.2,2757,-0.0036,-0.0505,-11.2537,0.4161,33,734,3680,0.0072,0.0064,-12.2948,0.8280,-49,-492,2489,-0.0068,-0.1697,-1.7051,-1.1653,1770,79,3412,0.0041,-0.1572,-2.0031,-0.7009,3654,-4
25.860,2.9,0.917,0.164,-0.300,1580,1,134.1,2892,-0.0020,0.0218,-6.4182,0.2341,93,-381,3714,0.0076,0.0121,-6.4894,0.8736,-86,-1791,2465,-0.0071,0.0263,-3.2354,-1.2138,1625,-175,3287,0.0026,-0.2500,-3.3942,-0.4478,3314,-250
25.880,3.1,-1.550,0.216,-0.196,1579,1,134.1,3060,-0.0001,0.0603,1.2186,0.0070,42,-639,3727,0.0078,0.0149,1.4150,0.8920,-132,-1889,2448,-0.0073,0.0034,-2.9208,-1.2499,1822,-410,3114,0.0006,0.0697,-3.0912,-0.0986,3196,-443
25.900,3.4,-3.090,0.269,-0.071,1579,1,134.1,3261,0.0023,0.0535,6.2960,-0.2637,-65,-63,3697,0.0074,-0.0001,6.2317,0.8510,-153,-1127,2453,-0.0072,0.0687,-1.7279,-1.2385,1886,-538,2889,-0.0021,0.2123,-1.7936,0.3574,3127,-383
25.920,3.6,-2.740,0.321,0.052,1579,1,134.1,3482,0.0049,0.0201,6.6245,-0.5610,-178,886,3640,0.0068,-0.0137,6.7262,0.7739,-117,21,2474,-0.0070,0.1029,-0.1608,-1.1955,1999,-534,2632,-0.0051,0.5466,-0.3828,0.8761,2780,-202
25.940,3.9,-0.622,0.367,0.153,1579,1,134.1,3693,0.0074,-0.0195,2.5035,-0.8454,-235,1467,3576,0.0060,-0.0149,2.7491,0.6880,-47,710,2493,-0.0067,0.1585,1.2751,-1.1589,2304,-373,2376,-0.0081,1.2570,1.3641,1.3950,2184,-46
25.960,4.1,2.109,0.405,0.221,1579,1,134.1,3871,0.0095,-0.0362,-2.3211,-1.0855,-221,1317,3530,0.0055,0.0003,-2.2317,0.6267,-30,610,2497,-0.0067,0.2654,2.2976,-1.1499,2661,-110,2157,-0.0107,2.1356,2.3403,1.8381,1715,5
25.980,4.3,3.916,0.428,0.265,1579,1,134.1,4002,0.0110,-0.0340,-5.0527,-1.2621,-169,422,3509,0.0052,0.0075,-5.4833,0.5978,-71,-160,2488,-0.0068,0.5922,2.7977,-1.1685,2683,69,1995,-0.0126,2.8983,3.2085,2.1650,1473,21
26.000,4.5,3.822,0.436,0.300,1660,1,135.9,4087,0.0120,-0.0279,-4.5387,-1.3763,-93,-686,3497,0.0051,0.0007,-4.7953,0.5811,-110,-1019,2485,-0.0068,1.2539,2.8626,-1.1744,2277,83,1895,-0.0138,3.3882,3.2168,2.3672,1353,24
26.020,4.7,2.330,0.429,0.339,1745,1,137.9,4140,0.0126,-0.0175,-1.5070,-1.4488,-26,-1236,3473,0.0048,-0.0070,-1.6060,0.5489,-112,-1410,2508,-0.0066,1.1552,2.6667,-1.1267,2148,91,1841,-0.0144,3.6789,2.9191,2.4766,1301,25
26.040,4.9,0.382,0.409,0.384,1802,1,96.2,4182,0.0131,-0.0031,-0.0895,-131.9866,18,-1478,3428,0.0043,-0.0047,0.4007,-102.0335,-86,-1448,2579,-0.0057,1.3955,2.5676,-0.9850,2127,96,1825,-0.0146,3.2286,2.7604,2.5098,1284,25
26.060,5.1,-1.499,0.379,0.432,1719,1,13.8,4216,0.0135,0.0097,0.8311,-277.9787,28,-1467,3362,0.0035,0.0027,1.7825,-216.7929,-74,-1198,2686,-0.0045,1.3755,2.4997,-0.7668,2112,89,1833,-0.0145,2.6022,2.5890,2.4933,1296,28
26.080,5.3,-2.973,0.344,0.478,1610,1,-34.0,4238,0.0138,0.0169,1.0765,-411.0749,8,-1304,3276,0.0025,0.0051,2.1884,-321.4615,-86,-802,2820,-0.0029,0.4753,2.4617,-0.4974,2229,107,1858,-0.0142,1.4190,2.4590,2.4415,1334,34
26.100,5.5,-3.582,0.308,0.511,1557,1,-33.6,4241,0.0138,0.0174,1.9765,-411.0797,-32,-753,3178,0.0013,0.0017,2.9431,-321.5940,-91,-165,2956,-0.0013,-2.3385,2.5042,-0.2225,2603,221,1892,-0.0138,-0.5780,2.4265,2.3723,1395,46
26.120,5.5,-6.366,0.262,0.536,1514,1,5.3,4224,0.0136,0.0062,-0.0985,-678.9644,37,-1071,3086,0.0002,0.0008,1.1573,-532.2172,-42,-156,3073,0.0001,-0.5836,-0.0452,0.0157,-2783,261,1936,-0.0133,-1.7984,-0.0865,2.2843,1528,77
26.140,5.5,-9.726,0.212,0.559,1474,1,39.6,4173,0.0130,-0.0042,-1.0326,-940.0309,-73,-1438,2979,-0.0010,-0.0010,0.1474,-737.5391,-123,-263,3194,0.0015,0.6346,-3.4673,0.2595,3360,317,2000,-0.0125,-0.2667,-2.6792,2.1545,1740,108
26.160,5.6,-11.924,0.170,0.574,1460,1,39.1,4105,0.0122,0.0144,0.3097,-939.9385,62,-1441,2860,-0.0024,-0.0001,0.9562,-737.6993,-85,-178,3312,0.0029,-0.5974,-4.7452,0.4978,-3476,288,2068,-0.0117,-1.4400,-3.8616,2.0180,2150,182
26.180,5.6,-13.428,0.127,0.581,1479,1,72.1,4038,0.0114,0.0284,-1.6658,-1194.9690,-110,-1660,2761,-0.0036,0.0117,-1.2020,-938.2842,-15,-428,3402,0.0040,-0.6268,-5.8534,0.6806,148,-952,2126,-0.0111,0.2823,-4.7059,1.9007,-1901,65
26.200,5.8,-13.797,0.094,0.586,1490,1,72.8,3957,0.0105,-0.0002,-0.3239,-1194.8600,-258,-1570,2664,-0.0047,-0.0038,0.0828,-938.4155,-207,-397,3483,0.0049,-0.4004,-3.9356,0.8441,1714,-1613,2190,-0.0103,-0.1659,-3.0798,1.7703,2376,-311
26.220,5.8,-13.904,0.069,0.596,1515,1,101.7,3887,0.0097,-0.0367,-2.8317,-1464.3080,-114,-2075,2584,-0.0057,-0.0178,-1.6609,-1150.3070,10,-767,3534,0.0055,0.2397,-1.0814,0.9473,2282,-1689,2230,-0.0098,0.3905,-0.8762,1.6889,1072,-769
26.240,6.0,-14.419,0.057,0.610,1528,1,102.1,3840,0.0091,-0.0085,-0.6683,-1464.2440,60,-2090,2514,-0.0065,0.0197,0.0977,-1150.4010,-45,-727,3581,0.0061,0.1086,1.2769,1.0422,1024,-1538,2255,-0.0095,-0.0312,0.9733,1.6385,2227,-392
26.260,6.2,-15.914,0.056,0.630,1548,1,122.0,3824,0.0089,0.0273,-2.6606,-1735.8090,-12,-2490,2466,-0.0071,-0.0080,-1.7290,-1363.8550,-182,-1011,3609,0.0064,0.0167,2.1801,1.0993,1548,-902,2251,-0.0096,0.1017,1.6333,1.6466,2101,-151
26.280,6.3,-18.813,0.061,0.656,1566,1,133.7,3839,0.0091,0.0097,-4.0025,-2019.5200,-204,-3044,2438,-0.0074,-0.0141,-3.4855,-1586.7920,-80,-1514,3630,0.0066,0.0195,1.4535,1.1412,2150,-302,2228,-0.0098,0.2193,1.0237,1.6931,2438,81
26.300,6.5,-22.339,0.074,0.687,1574,1,133.9,3874,0.0095,-0.0273,-0.2613,-2019.5670,-162,-2977,2415,-0.0077,0.0076,-1.4740,-1586.8230,-105,-1563,3644,0.0068,0.0555,0.0866,1.1704,2409,-11,2185,-0.0104,0.3417,-0.0813,1.7812,2363,79
26.320,6.6,-26.058,0.087,0.724,1595,1,90.4,3929,0.0102,-0.0127,-2.0567,-2333.8470,-33,-3198,2400,-0.0078,-0.0165,-3.9122,-1833.7200,-165,-1915,3654,0.0069,-0.1105,-1.5683,1.1892,1245,-44,2125,-0.0111,-0.0413,-1.2230,1.9025,2258,41
26.340,6.6,-30.170,0.095,0.767,1611,1,12.3,3996,0.0110,0.0111,2.5058,-2333.9380,-16,-2743,2385,-0.0080,0.0020,-1.6839,-1833.7400,-46,-1902,3671,0.0071,-0.1359,-3.6413,1.2238,-396,-424,2060,-0.0118,-0.8975,-2.6115,2.0340,-164,-118
26.360,6.5,-25.914,0.097,0.751,1580,1,-33.7,4060,0.0117,0.0851,39.2789,-1.3411,-912,4026,2353,-0.0084,-0.1137,28.4275,-0.9613,-334,2452,3707,0.0075,-0.1261,-1.2578,1.2961,41,-768,1999,-0.0126,0.6604,-1.0042,2.1576,464,-331
26.380,6.5,-19.181,0.102,0.652,1537,1,-33.4,4054,0.0116,-0.1738,30.0272,-1.3330,145,4282,2383,-0.0080,0.0915,23.1596,-0.9204,84,2604,3690,0.0073,-0.0203,0.0189,1.2629,311,-774,2019,-0.0123,-0.6174,-0.0901,2.1173,-1226,-323
26.400,6.3,-12.417,0.101,0.479,1495,1,-33.1,3961,0.0105,0.0408,20.3312,-1.2066,-396,4069,2510,-0.0065,-0.0550,17.3275,-0.7485,109,2677,3579,0.0060,0.0642,1.7925,1.0390,116,-340,2129,-0.0110,0.0101,1.1533,1.8937,1664,-105
26.420,6.2,-6.007,0.096,0.243,1453,1,-32.7,3761,0.0082,0.0443,11.2013,-0.9376,140,3865,2696,-0.0043,-0.0049,10.4461,-0.4982,-159,2847,3385,0.0038,0.0482,2.2496,0.6452,-235,80,2320,-0.0088,0.4816,2.1337,1.5086,-383,171
26.440,6.2,-0.795,0.096,-0.049,1412,1,-32.4,3472,0.0048,-0.1018,2.3608,-0.5483,-176,3629,2932,-0.0016,0.0575,2.3142,-0.1798,100,3124,3112,0.0005,-0.0182,1.3621,0.0936,-294,360,2572,-0.0058,-0.2107,1.2804,0.9985,-1494,381
26.460,6.1,3.983,0.103,-0.384,1371,1,-32.0,3115,0.0006,0.0767,-4.9108,-0.0660,-170,3353,3224,0.0019,-0.0679,-5.9430,0.2135,-89,3483,2754,-0.0037,-0.0317,0.5072,-0.6297,-20,419,2864,-0.0024,-0.4293,0.3109,0.4084,-502,505
26.480,6.1,9.030,0.114,-0.750,1330,1,-31.6,2715,-0.0041,-0.0537,-12.2794,0.4729,86,2930,3570,0.0059,0.0547,-14.5986,0.6805,110,3749,2330,-0.0087,0.0182,0.7792,-1.4883,-14,420,3185,0.0014,-0.2165,0.1080,-0.2419,806,484
26.500,6.1,12.782,0.125,-1.117,1290,1,-31.2,2277,-0.0093,0.0604,-17.1946,1.0638,-198,1401,3946,0.0104,0.0279,-21.1778,1.1867,-187,2028,1851,-0.0143,-0.0087,0.3288,-2.4558,-113,294,3521,0.0054,0.0335,0.2432,-0.9199,1386,444
26.520,6.1,11.118,0.136,-1.419,1251,1,-30.9,1820,-0.0147,-0.0618,-16.1293,1.6798,-25,-1197,4306,0.0146,-0.0250,-19.7714,1.6719,-216,-2969,1351,-0.0202,0.0123,-0.4382,-3.4681,58,124,3837,0.0091,0.1656,-0.6266,-1.5595,1481,228
26.540,6.0,5.697,0.138,-1.607,1212,1,-30.5,1420,-0.0194,0.0512,-9.9519,2.2181,5,-1446,4578,0.0178,-0.0284,-11.3185,2.0389,-30,-4510,913,-0.0253,-0.0097,-1.0635,-4.3527,34,-5,4071,0.0118,0.2011,-1.1558,-2.0329,1396,-129
